[17-Apr-2017 14:12:21 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: testing.linosys@gmail.com -- Headers: Date: Mon, 17 Apr 2017 14:12:21 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <fe67894e706e9720e360e9e9b85aea63@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[18-Apr-2017 16:44:18 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: testing.linosys@gmail.com -- Headers: Date: Tue, 18 Apr 2017 16:44:18 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <b1c71573cd7baaf68fe2721296ba61a3@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[18-Apr-2017 16:45:01 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: testing.linosys@gmail.com -- Headers: Date: Tue, 18 Apr 2017 16:45:01 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <c8ee8fa99597b5b18495d33cae40bccc@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[19-Apr-2017 14:12:06 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: testing.linosys@gmail.com -- Headers: Date: Wed, 19 Apr 2017 14:12:06 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <24e3bfc194d014b7f75bf1accc0bd655@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[19-Apr-2017 14:16:45 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: testing.linosys@gmail.com -- Headers: Date: Wed, 19 Apr 2017 14:16:45 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <9fc84e777de6215d709088db633d1e02@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[21-Apr-2017 09:45:41 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: testing.linosys@gmail.com -- Headers: Date: Fri, 21 Apr 2017 09:45:41 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <b0fea7934914d13c0cd84ba2689b6c73@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[21-Apr-2017 09:46:23 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: testing.linosys@gmail.com -- Headers: Date: Fri, 21 Apr 2017 09:46:23 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <af627a781a983b88660f6261b2f45255@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[21-Apr-2017 09:47:27 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: neha@gmail.com -- Headers: Date: Fri, 21 Apr 2017 09:47:27 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <cf59a719d091a37504fa05ddb996f1bd@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[22-Apr-2017 18:24:43 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: testing.linosys@gmail.com -- Headers: Date: Sat, 22 Apr 2017 18:24:43 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <1322daf56df5c531a87051e9bb9ea0c6@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[22-Apr-2017 18:25:49 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: testing.linosys@gmail.com -- Headers: Date: Sat, 22 Apr 2017 18:25:49 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <c123fa522a234f36276ea52690ac1f97@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[22-Apr-2017 18:52:53 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: testing.linosys@gmail.com -- Headers: Date: Sat, 22 Apr 2017 18:52:53 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <38161196c90d36f9479106dcaefbb58c@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[22-Apr-2017 18:54:18 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: Aakash@gmail.com -- Headers: Date: Sat, 22 Apr 2017 18:54:18 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <2fd1a4be40d7266941b392b9e597674b@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[24-Apr-2017 09:21:53 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: testing.linosys@gmail.com -- Headers: Date: Mon, 24 Apr 2017 09:21:53 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <290ce795d1dd86c8221630cfb9c9b3e5@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[24-Apr-2017 09:22:24 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: testing.linosys@gmail.com -- Headers: Date: Mon, 24 Apr 2017 09:22:24 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <afae9da1aa0b239bf76561d1923c15ba@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[24-Apr-2017 09:23:57 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: testing.linosys@gmail.com -- Headers: Date: Mon, 24 Apr 2017 09:23:57 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <18ba2dec9bf8d66647e569aa1b62b963@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[24-Apr-2017 09:28:32 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: testing.linosys@gmail.com -- Headers: Date: Mon, 24 Apr 2017 09:28:32 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <7ae13d61f70e5f51c5aff798a9d912e5@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[24-Apr-2017 09:45:47 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: testing.linosys@gmail.com -- Headers: Date: Mon, 24 Apr 2017 09:45:47 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <40a0f13f9a08ee4165356ad90a8814af@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[24-Apr-2017 09:48:19 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: testing.linosys@gmail.com -- Headers: Date: Mon, 24 Apr 2017 09:48:19 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <5f6de4badd0e1d5c5de5da8eb1491bd9@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[24-Apr-2017 09:49:14 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: testing.linosys@gmail.com -- Headers: Date: Mon, 24 Apr 2017 09:49:14 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <678366972020dd9dd3a15ffd21e63255@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[24-Apr-2017 12:43:34 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: poonamraut@linosys.net -- Headers: Date: Mon, 24 Apr 2017 12:43:34 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <b12a765416aaaa406c19b66106e6831f@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[24-Apr-2017 12:43:38 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: poonamraut@linosys.net -- Headers: Date: Mon, 24 Apr 2017 12:43:38 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <b60ff73fb67ed90c9465ad419fd67881@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[24-Apr-2017 12:53:51 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: janak@qandisaindia.com -- Headers: Date: Mon, 24 Apr 2017 12:53:51 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <7eb3e9ee1058c5881bc390febc461340@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[25-Apr-2017 10:02:57 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: testing.linosys@gmail.com -- Headers: Date: Tue, 25 Apr 2017 10:02:57 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <b1c28f6ee50c1b07b97be292741bc2a0@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[25-Apr-2017 10:44:34 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: testing.linosys@gmail.com -- Headers: Date: Tue, 25 Apr 2017 10:44:34 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <2c09e7e7f1ed7d826bc1f2e46752f1a1@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[25-Apr-2017 11:11:41 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: janak@qandisaindia.com -- Headers: Date: Tue, 25 Apr 2017 11:11:41 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <4f88d4784f2f53ea83f717c771d45726@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[25-Apr-2017 11:12:52 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: janakqandisa@gmail.com -- Headers: Date: Tue, 25 Apr 2017 11:12:52 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <5261066ca7b306c5029255cc3a61321a@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[10-May-2017 10:25:31 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: testing.linosys@gmail.com -- Headers: Date: Wed, 10 May 2017 10:25:31 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <690939adaae0894ee82eb7189a457c62@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[10-May-2017 10:27:24 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: testing.linosys@gmail.com -- Headers: Date: Wed, 10 May 2017 10:27:24 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <d3e37baf8cfc00dfc58110f752df29a4@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[10-May-2017 10:28:04 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: rautpoonam193@gmail.com -- Headers: Date: Wed, 10 May 2017 10:28:04 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <39f85ac821a2b662f77dae97654a384a@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[10-May-2017 10:30:00 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: testing.linosys@gmail.com -- Headers: Date: Wed, 10 May 2017 10:30:00 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <fa1bff7f7b0551d1b1649cc7fbc5fab5@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[10-May-2017 10:31:46 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: rautpoonam193@gmail.com -- Headers: Date: Wed, 10 May 2017 10:31:46 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <82860f4ab6f34a9feeba498e336886a6@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[10-May-2017 10:33:14 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: testing.linosys@gmail.com -- Headers: Date: Wed, 10 May 2017 10:33:14 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <483dd4b5372603bebebecd811025172e@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[12-May-2017 09:17:03 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: testing.linosys@gmail.com -- Headers: Date: Fri, 12 May 2017 09:17:03 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <9ddc598a78e6cf419ae7f2f511103ef3@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[12-May-2017 09:29:42 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: testing.linosys@gmail.com -- Headers: Date: Fri, 12 May 2017 09:29:42 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <37a81aa65522655a1dd932f409b67761@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[12-May-2017 09:30:30 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: testing.linosys@gmail.com -- Headers: Date: Fri, 12 May 2017 09:30:30 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <af581d426ba6bff3678f6edf219a98db@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[22-May-2017 14:04:02 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/samvit/application/libraries/phpmailer/class.phpmailer.php:689]: To: jyoti@gmail.com -- Headers: Date: Mon, 22 May 2017 14:04:02 +0530 From: Samvit <support@linosys.net> Reply-To: Samvit <support@linosys.net> Message-ID: <c73bd8f4d2eb5a508839219f029d8cfc@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[28-Sep-2017 12:41:26 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/shipment/application/libraries/phpmailer/class.phpmailer.php:689]: To: admin@admin.com -- Headers: Date: Thu, 28 Sep 2017 12:41:26 +0530 From: Add Shipment Alert Message <support@linosys.net> Reply-To: Add Shipment Alert Message <support@linosys.net> Message-ID: <0e834e338f4e2e23a58786b5bc4b5103@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
[28-Sep-2017 12:43:11 Asia/Kolkata] mail() on [/home/linosys/public_html/proj/shipment/application/libraries/phpmailer/class.phpmailer.php:689]: To: admin@admin.com -- Headers: Date: Thu, 28 Sep 2017 12:43:11 +0530 From: Add Shipment Alert Message <support@linosys.net> Reply-To: Add Shipment Alert Message <support@linosys.net> Message-ID: <623323400523b522bdb8b3c04f5368f0@linosys.in> X-Mailer: PHPMailer 5.2.16 (https://github.com/PHPMailer/PHPMailer) MIME-Version: 1.0 Content-Type: text/html; charset=iso-8859-1 Content-Transfer-Encoding: quoted-printable
